Gene,scores,logfoldchanges,pvals,pvals_adj
FXYD5,4.2930794,1.1952087,0.00016241931304516102,0.0034225258094554268
ILF3,4.2926526,0.7697503,9.008935308956507e-05,0.0021373405349087537
CMSS1,4.291943,0.69038635,9.567384463855367e-05,0.0022406151328297316
PLCB2,4.2900524,2.3380203,0.00011817412892082651,0.002653281213506189
,4.2892303,0.7619922,9.112332369023645e-05,0.0021536204578591067
SP140,4.2869368,0.95480233,0.0001209645692570312,0.002694195328551024
CDCA2,4.284127,1.3650459,9.257828577239668e-05,0.0021843396334338
PTPN6,4.283771,0.59499115,0.00010061465227378862,0.0023286581972192357
XBP1,4.2833633,1.1158049,9.754254183135918e-05,0.002275367370027667
ACTB,4.2819138,5.5536013,9.980261756753652e-05,0.002313259396995321
FYN,4.2817035,1.441882,0.0001328444427000843,0.002897405279305158
EARS2,4.2816353,0.672042,9.837545524568619e-05,0.002289152809300382
XAF1,4.2764287,1.1149634,0.00012058967773816159,0.0026896444529746393
HEATR1,4.273555,0.45254412,9.577968912168192e-05,0.002241984044175857
,4.2727394,1.6574292,9.829577971896158e-05,0.002288424434628403
AKAP17A,4.2719493,0.53656507,0.0001313329906559311,0.002875587443656916
GJB2,4.2717967,0.54121405,9.718856010957141e-05,0.002269348081492347
,4.2711053,0.62365806,9.726740023623432e-05,0.0022700685263816168
MYADM,4.269898,2.1552622,0.00011076970390435621,0.0025193184531747017
PTPN22,4.267134,1.1684115,0.00016267924435496494,0.003426476853383939
CMPK2,4.264168,1.043158,0.00011370197598698962,0.0025699471466872994
KIAA1324,4.263498,0.9115085,9.946603195239064e-05,0.0023077192611926163
POTEF,4.2569633,3.1636794,0.00010712611718254283,0.0024482199157268374
USP13,4.256488,4.5028496,0.00010405673742912594,0.0023965978955986663
PGM3,4.2547607,0.6996406,0.0001430070666966631,0.0030779050519649867
SP110,4.2544236,0.48905966,0.00011154652149887085,0.0025333323535991757
NECAP2,4.2536983,0.24602461,0.00011007371767009409,0.0025058986341766802
INTS3,4.2533956,0.5143154,0.00011324021324397205,0.002560733636679056
POLD3,4.2531924,0.5945808,0.00010621859788512732,0.002432179675775275
PRKAR1A,4.2527757,0.62728935,0.00011969286967368131,0.0026759501822555963
C17orf49,4.2525854,0.4217214,0.00011257351123222224,0.002552979432340718
PDPN,4.2512627,1.4217805,0.00019182581750286766,0.003903098472519639
TOX,4.2503014,0.71261,0.00010736203837609145,0.0024517926237677032
SF3B4,4.2500534,0.37698233,0.00010817297402335154,0.0024663221554721616
CNOT4,4.249914,1.4703125,0.0001033037941967919,0.0023815753372649295
PPRC1,4.249336,0.55424243,0.00010360573395502026,0.0023873728476425443
EXOSC9,4.2464323,0.34186333,0.0001183112441683894,0.0026550996337163174
SMC4,4.245308,0.85104245,0.00010485411478541595,0.0024102690029901225
XPO4,4.2451773,0.51523423,0.0001149020644757171,0.0025908827283854857
HSPB11,4.2450542,0.42331848,0.00011988636675369344,0.0026764815252557695
FCAMR,4.2448263,1.978704,0.00011694696513997704,0.0026282233158560066
TPR,4.244743,0.45624706,0.00013014252331070486,0.0028595691362097143
VAMP5,4.2446303,0.5727491,0.00011060150053400077,0.002516702831054341
COPB1,4.2446036,0.5583643,0.00010564903926744427,0.00242623000686197
EXOSC9,4.23554,0.40691897,0.0001370719613936159,0.00297043668238561
FYN,4.232555,3.7561321,0.00016224712121544997,0.003420420928404319
NEXN,4.2315784,1.3190433,0.00019445189019252822,0.003950954837236745
PTPN22,4.231329,1.5307233,0.0001646063290961283,0.003460738623607486
C3orf14,4.2295995,0.41912314,0.00011305968359903644,0.0025586980674888464
MZB1,4.2285585,1.5491959,0.00016689200158328618,0.003498077057554506
HK1,4.2277846,1.4016651,0.00023441527367558203,0.004563668897334677
MMACHC,4.227649,0.6675809,0.00011146861550463727,0.0025333323535991757
,4.2275157,0.30889246,0.00011553824402007192,0.002601507715305827
ANKFY1,4.225851,0.45972946,0.00011503892205687908,0.002592732866005135
CENPM,4.223776,-3.205901,0.00011296702305177545,0.0025586980674888464
GZMB,4.2229667,3.4453657,0.0002724331952160657,0.005140717025924598
HLTF,4.222908,2.8154776,0.00011309610964802624,0.0025586980674888464
DCBLD2,4.219759,0.5764589,0.00011527372955710035,0.0025967877734084507
IRF4,4.2171144,1.0299809,0.0001513769165986135,0.0032295205165167196
RPSAP9,4.2152185,1.9623616,0.00011562738976289033,0.0026022763689405584
ARL5B,4.215052,0.7484772,0.00012493263229852792,0.0027630612604705286
COTL1,4.21187,0.59780324,0.00012721869896648066,0.0028044431463221343
ANKRD35,4.2100387,1.0251588,0.00011779692531601472,0.002646067970524553
TPGS2,4.209242,0.49541837,0.0001186750026355972,0.00266200016580474
LGALS8,4.2088475,0.3323238,0.00011946979600612721,0.0026722258343554895
PSMA6,4.2077785,1.5044048,0.0001236987285409292,0.0027460421168867847
NFKBIZ,4.207436,1.193588,0.00014273936951197957,0.0030735418086041046
CDC6,4.2069135,2.3886197,0.00013037815527800335,0.0028615259185456325
MAPK1,4.2066894,0.58957547,0.00011995669657450889,0.0026767884173822133
PRR32,4.2049828,1.0220987,0.0001288072164827439,0.0028328605254064
KNSTRN,4.2043138,1.3191311,0.00012276178935926782,0.002727802709825685
H3F3C,4.204247,0.6331845,0.0001247026593611917,0.002760556250070143
MTERF3,4.2035947,0.41187388,0.00011984495749528965,0.0026764815252557695
TM9SF3,4.2034726,0.6056958,0.00013204854601755767,0.0028853674671836496
SNX10,4.2011075,0.9872668,0.0001267606414223178,0.002795972766181342
RINL,4.1956882,1.0755925,0.00013566827186583104,0.0029440637326407656
FGR,4.1925483,1.1645193,0.00012420831960234822,0.0027521887472732025
PSMC3,4.1914577,0.53619796,0.00014148828915416334,0.0030493788132191367
ARHGAP15,4.191418,0.7238965,0.00012477715755448412,0.002760913466992507
IRS1,4.188402,0.98294157,0.00013617335434594458,0.00295366935994663
RORA,4.1877065,3.4762475,0.0001838824377336891,0.0037772151462733953
SRP54,4.187259,0.5366717,0.00012727818602884693,0.0028044476695233637
UQCRFS1,4.1866026,1.199294,0.0001267753521351804,0.002795972766181342
DNAJC7,4.1851983,0.5218075,0.00012904286059348645,0.0028367242593383196
MIR155HG,4.1850486,1.3939173,0.00013974736685487353,0.0030187345588143844
PTPN1,4.1828046,0.44498578,0.00013135782158544393,0.002875587443656916
FDFT1,4.182732,1.0182775,0.00017030147083352723,0.0035569323093693917
IGDCC4,4.182602,2.7952864,0.00014832777542623236,0.0031794028419070116
CEP41,4.18144,0.6368382,0.0001312837392684605,0.002875587443656916
GIMAP7,4.1786904,0.7615188,0.00013511089900315078,0.0029346608352351033
LAIR2,4.177326,3.681808,0.0003076652415270542,0.00565671184645175
TMSB4X,4.1772647,3.41692,0.0001328374968896772,0.002897405279305158
PRDM1,4.17581,1.3490402,0.0001324864219769173,0.002893598875559569
ADTRP,4.175079,0.87650216,0.00013902797411347137,0.0030059398406700136
GIT2,4.172425,0.8448171,0.000151389358617263,0.0032295205165167196
PPM1M,4.171298,0.6119174,0.00013726376261656296,0.00297323114381948
CD69,4.170053,1.0669907,0.0001333426267816594,0.0029029174621076673
NIFK,4.1681066,0.43369293,0.00013416641403279163,0.0029175426320642277
ZFP90,4.167967,0.5249175,0.0001379388374868152,0.0029864863089193437
ADAM19,4.164706,1.0268031,0.00017336656775813688,0.0036039942404751187
PURB,4.1644483,0.37736753,0.0001467964511213951,0.0031508619388384024
RTP4,4.163083,0.52655864,0.0001584082671704645,0.003355942631004552
DTL,4.1593995,0.74719375,0.00014482492545185102,0.003112781802976245
GPATCH4,4.1587267,0.5660636,0.0001381799059685436,0.002988969735552763
EGFL6,4.1581807,,0.0001732147287034087,0.003603772782622934
SGO1,4.156657,1.0936497,0.0001390966186969749,0.0030060501327993563
GNG2,4.1566224,1.5700254,0.0001513555494496452,0.0032295205165167196
,4.1564584,0.7993775,0.00014032939008489355,0.0030271602629940992
NME1,4.155839,0.91133124,0.00014268992764546775,0.0030735418086041046
FBL,4.155637,0.6942739,0.00014453628090387548,0.003107989927599835
ARL9,4.1502657,,0.00014738518220741497,0.00316063046903272
TBC1D4,4.140927,0.56616867,0.00015286305481332864,0.0032544970900333656
,4.1380806,-4.4190044,0.00017624216483822972,0.0036519877757346182
FIGNL1,4.137916,1.6108817,0.00015158022181511059,0.0032315482439871277
NONO,4.1335635,0.51350063,0.0001500817616568098,0.0032097278023050183
ST5,4.1305184,0.48341453,0.00015141296957232165,0.0032295205165167196
SNRNP70,4.1295867,0.8045019,0.00015171724895835816,0.003233012565978851
DNASE1L3,4.1284924,1.2160578,0.00018175826194030445,0.0037433339562951604
FYN,4.127762,0.50460714,0.0002311792508462829,0.004522910181879696
STAT3,4.126802,0.8052014,0.00017133590899351587,0.00357385574122018
PSRC1,4.1263447,0.8731045,0.00015649751999959592,0.003325888669641008
PSMA3,4.1243944,0.44013986,0.00017145283592761798,0.0035746669498580097
HMBS,4.1242304,0.47250184,0.0001599337296030418,0.0033806903245447266
HMGN3,4.1228256,0.67618424,0.0001578398518278283,0.0033499012428977446
SEC24C,4.12267,0.6397977,0.0001689808426335608,0.0035340303812846424
FBXL22,4.1197023,0.81744605,0.00015850244917128739,0.0033564348088388953
PDIA5,4.116309,0.65094143,0.00015808804211805833,0.003353664129362774
TIA1,4.1139607,0.81757,0.00016467166892300192,0.003460738623607486
PHF11,4.113416,0.4453437,0.00016911256596358366,0.0035352223411574245
ARL5B,4.1124396,0.89681715,0.0002249171182680092,0.0044370951267325735
P2RY10,4.1116886,1.5328066,0.00016059657001849393,0.0033931853228516716
NFKBIA,4.1106744,0.73266536,0.0001651438455173082,0.003467580958671681
,4.1054697,1.4522213,0.00021988441511580677,0.004352331391583042
ZNF830,4.1053195,0.26692888,0.00022177065708081306,0.004385996853897167
DUSP6,4.099506,2.309351,0.00021316378853944096,0.004237033337998039
NUDT6,4.0986075,1.4834676,0.0001695915919499902,0.0035436702475168664
THEMIS,4.098144,1.6702318,0.0001674983521460899,0.0035076779747565626
,4.096582,1.2146711,0.0001685617351292147,0.0035268244156381073
NOCT,4.0957355,0.85397035,0.00017364285708368124,0.0036076076592260467
MRPL17,4.092495,0.559283,0.0002269287789265893,0.004463371677186146
SLC23A3,4.0920663,0.7345,0.00017339275141778956,0.0036039942404751187
RPP40,4.0920258,0.6157773,0.0001732297399472499,0.003603772782622934
MAGED1,4.088899,0.57981545,0.00018694815680947856,0.0038222037238298014
HLA-DRB4,4.088172,2.5753293,0.00017531983672548307,0.003637655928058082
IDH2,4.0879655,1.0109518,0.00017286419811682286,0.0036009188112340555
FAR2,4.081033,0.5454196,0.00018646664385669722,0.003818385383627378
CD226,4.079624,,0.00018142380747008093,0.003738073196858501
NSD1,4.0794296,2.1165411,0.0002592938735007826,0.00495012722909666
ACTR2,4.078979,0.49081904,0.00018755765699094947,0.0038310837993397436
FBXO5,4.077656,0.6099225,0.00018275113965594077,0.0037588731146537347
BCLAF1,4.0768976,0.44163176,0.00017903515623012562,0.0037033739115778543
MYC,4.076388,0.9301543,0.00018115421614604293,0.0037341448815777136
,4.0723286,0.49128634,0.00020340830357021465,0.004100586877772052
RBBP8,4.0722647,0.40009108,0.00020385742921554204,0.004105728144895241
EGR3,4.071317,-1.3059773,0.00018244222851252802,0.003754151589492024
STK10,4.071186,0.6508506,0.00018533555618505769,0.003800463440158875
ASNS,4.070052,0.41781157,0.00019808508358644232,0.004001200277209149
PRPF38A,4.067335,0.46285552,0.00018464856538212557,0.0037913062858212733
ZNF544,4.067058,0.34517878,0.00020343875963665006,0.004100586877772052
,4.0670047,2.4798021,0.00023160012950510805,0.004524881943046026
SNRPA,4.0657563,0.5507092,0.0001907464127484612,0.003887824449759351
MTR,4.0637784,0.33709452,0.00018675121477517272,0.003821210950419159
PHF19,4.0632625,,0.00018696132532061133,0.0038222037238298014
PVRIG,4.0594463,1.2613032,0.00021423719961566673,0.004254230167048649
NOL8,4.058998,0.8528334,0.00019094928005913234,0.0038891504897361055
DUSP6,4.0589314,1.0525162,0.000206515453859468,0.004139672277851633
SPA17,4.058231,0.71912277,0.00019791425759012104,0.003999457404449319
EBNA1BP2,4.0519214,0.58533883,0.00021438866802468934,0.004254230167048649
SLC2A6,4.0484757,1.0705698,0.0001971240010366885,0.003990305997878744
PTK7,4.0477953,1.0147579,0.00019687966979973568,0.0039887736784651375
,4.0471096,0.50214225,0.0002109187506009128,0.004211875616157611
CDK5RAP2,4.045919,0.6175248,0.00019775568163008536,0.003998071841050421
PTPRC,4.0430474,,0.00021261852251861578,0.004233309951510167
HNRNPH1,4.040406,0.9029115,0.00023111017401617178,0.004522910181879696
INCA1,4.0400486,0.95945626,0.00026055384703194606,0.0049681664012657285
UBASH3B,4.039895,0.8945309,0.0002117633831274722,0.004221614144800391
EMP3,4.034853,0.63520044,0.00022890575527144348,0.0044877101386764096
BRD9,4.031773,0.4409479,0.00021007166415679357,0.0042020550597316846
STK3,4.0290318,0.54350233,0.0002080798631756964,0.004169264755295498
KRI1,4.02818,1.4379497,0.000281339963590437,0.005268942857313066
PARP11,4.0276103,1.0635749,0.00021036257169443725,0.0042060955955827315
XPOT,4.027037,1.068793,0.00023320714292194528,0.004547145806185423
KNSTRN,4.0247674,1.197661,0.00021437124217378283,0.004254230167048649
CD96,4.0239983,0.76538044,0.0002113776567561055,0.004217479041822472
GJD3,4.0222783,7.1751337,0.00031829160118546887,0.005784641097687658
NOTCH1,4.0222588,0.56856793,0.0002450260975590959,0.00473120391723598
DYNLT1,4.021989,0.54922915,0.00025434677197339436,0.004872482071466455
PFN1,4.021712,2.8198814,0.00021392828275110796,0.0042504432054206905
MYO1G,4.020679,0.7810107,0.00021619706291608828,0.004288316333489052
GEMIN4,4.0190387,0.5944636,0.00022550436926659299,0.004446653371993837
MSH6,4.0186157,0.53130114,0.00021837993177721047,0.004324361420085599
CENPU,4.016635,1.0286195,0.0002168871733553123,0.004300201806336865
RAB7B,4.0165358,1.6480663,0.00027087585946820235,0.0051277808258752494
FXYD5,4.014538,0.82964116,0.00033539982140942605,0.0060284040088965495
FLT3LG,4.0095367,0.9921966,0.00022118030961473044,0.004376150943933104
,4.0091066,1.0339313,0.00022709822282087334,0.004463371677186146
HIF1A,4.008386,1.0689691,0.00023779785552049726,0.004612342415378501
ISG15,4.0080323,1.4644817,0.00022484404337866674,0.0044370951267325735
ATF3,4.007096,1.1763409,0.00024967372038941273,0.004807209886227899
ACY3,4.0070686,0.8683959,0.00023850246167813653,0.004618434692839789
SNRNP70,4.006239,0.76568234,0.00022793522448094245,0.0044742455039501845
TNMD,4.0045695,,0.00033069290392956645,0.005961924240166158
ACTN1,4.003176,0.7105729,0.00031607084227821094,0.0057619897247226685
,4.0016017,0.6230952,0.00028473172577003325,0.005315628946725715
TSPAN6,4.001242,0.48798537,0.00022726748300931106,0.004463809968488148
RNF19B,4.0006456,0.5165899,0.00024922969411069395,0.004802569914172953
NUP85,4.000175,0.41403404,0.0002658973375582309,0.005051729055368366
ATP2A2,3.9994335,0.77598566,0.00022843431055111186,0.004482182467541041
AHI1,3.9972298,0.9220621,0.00023175827991630247,0.004524881943046026
HAPLN3,3.9958382,,0.00023195827252471662,0.004526918316141407
RGS10,3.9957702,0.68498695,0.0002309505631154799,0.0045221764442483475
CD44,3.9949715,0.98032355,0.0002345166484752912,0.004563668897334677
CCL3L1,3.9938693,1.1610837,0.0002725372207288328,0.005140717025924598
HLA-C,3.9920962,1.3975785,0.00023360073614835108,0.004551462119015669
NETO2,3.9920502,1.659812,0.0003062305471066489,0.005632522741825132
IMPDH1,3.9908087,0.72886884,0.0002919077374344627,0.005423911757585282
STRA13,3.9862397,0.8322764,0.0003408275191227956,0.006107396760281095
HNRNPM,3.9804723,0.92184204,0.0002424226060779791,0.004685972784146195
GTPBP4,3.979661,0.49028322,0.00028947596908967914,0.005387191058113867
BEND4,3.9789212,0.9563122,0.00024430634678417344,0.004719232481551202
OTULIN,3.9788532,0.3147101,0.00024726812927257304,0.004770600893759223
FOXRED1,3.9732199,0.5099737,0.00026139245000621956,0.0049781371306136185
GGCT,3.9713886,0.37206233,0.00024952128414181527,0.004806231021537807
ZNF671,3.9698067,0.50916284,0.00025060195867029786,0.004820141104645139
TOMM40,3.9695013,0.8886381,0.00025902688275508727,0.004947026541176792
HCFC1,3.9690292,0.6572386,0.00025152868797875014,0.004829167062585525
RABGAP1L,3.9687488,0.37870905,0.0002528749200762496,0.004853044155800057
STARD7,3.968545,0.33544645,0.00028747995402277104,0.0053544956949620305
PDIA6,3.9666739,0.710353,0.0002674757710658544,0.005077638965414275
,3.9662743,1.7486277,0.00025337196891247544,0.0048566725013543255
PSME3,3.9662023,0.4772576,0.00025327052307649633,0.0048566725013543255
EPHB2,3.9654596,0.8723597,0.0002732901473208108,0.005148760254601989
RARS,3.965331,0.52986205,0.0002731338307917936,0.005147865391739992
JKAMP,3.9650233,0.39810407,0.000257534730614,0.004924492926902384
HNRNPC,3.9637184,0.43808237,0.00027201376962964494,0.005136988183580684
OAS1,3.9609084,0.9238785,0.00028664353697826985,0.005344992433516362
HDAC1,3.95823,1.2990522,0.0002597204164056027,0.004956270164945481
IGLL1,3.957919,6.379241,0.0002694988016856577,0.00510989170795327
SCAF4,3.956869,0.7778934,0.00031631017827047947,0.005764131588382732
CD38,3.956845,1.5083402,0.00035934027722030735,0.006371555657594108
OAS2,3.9565768,1.7413862,0.0002984068146891263,0.00551650300214869
XPO5,3.9540958,0.4420191,0.00027147688833271174,0.00513329737700981
KLC1,3.951071,0.40300876,0.0002691705280455837,0.005105713781175794
CCDC14,3.9503617,0.8203562,0.00028532788339496025,0.0053246572701244116
BCS1L,3.9494452,0.42214385,0.00030574395390700853,0.0056259154135491615
NPRL3,3.9476714,0.5494041,0.0002716259854723103,0.00513329737700981
UCHL3,3.9471192,0.39386487,0.0002840014525559354,0.005309538860068028
DONSON,3.944343,0.46824,0.00028990160044482175,0.005390870680913201
INCENP,3.9442317,1.2355556,0.0002717098237477025,0.00513329737700981
L3MBTL2,3.9441469,0.3425871,0.0002721377626908368,0.005137278986279097
NFKB2,3.942128,,0.0002751426259824414,0.005169528300296254
,3.9419796,0.8572587,0.00032940872648976375,0.005949066065950135
VAMP1,3.9417996,0.89083153,0.0003244574610867642,0.0058696401956526015
,3.9391146,0.6154419,0.00030303172287342306,0.005584542934933006
DTX3L,3.9386544,0.56494474,0.0002770439243005449,0.005198777043588209
,3.936645,1.3062725,0.00032257242676350076,0.005840005278569051
EIF4A3,3.9362464,0.43291217,0.00029499262763255926,0.00547048852819031
BFSP2,3.9338267,-5.3201523,0.0002841810386135719,0.005309538860068028
,3.933636,0.35410511,0.0003100137138783109,0.005688835827168834
P2RY11,3.9321308,0.65145266,0.00028193328058566093,0.0052758772565925085
,3.9316592,1.4009812,0.0002841384327234164,0.005309538860068028
STX2,3.930339,0.93302816,0.00029752557071435195,0.005506667517129831
KIR3DL2,3.929821,1.4204265,0.0004977253026270971,0.008308018750489383
BCL2,3.928794,0.7344875,0.00030991434836791834,0.005688835827168834
POLD1,3.927388,0.96219563,0.00028587593166280614,0.005332781032796676
DTX3,3.9273317,,0.00029606969405129754,0.00548831074313665
,3.9261773,1.1315047,0.0003212563142848815,0.005818404463964352
PATL2,3.9257367,1.168352,0.00028749274029643725,0.0053544956949620305
CCL20,3.9239383,2.6184056,0.0005466809150311674,0.008908657956382859
,3.9228826,1.1555635,0.00033475705657770805,0.006021426644685033
COMMD3,3.9221752,0.35348234,0.0002999228765229862,0.005535876519575851
CD300LF,3.921747,0.95857435,0.0003043363622850029,0.005606401982327349
ASIC1,3.9187708,,0.00031344323126282893,0.005733974841976275
COQ3,3.916779,0.459588,0.0002977833755787879,0.005507129846952979
SBNO2,3.9161632,0.66776836,0.00030943638665298384,0.0056826502885841245
NCL,3.9158466,0.5183433,0.0002969566483507062,0.0055004417241687
NKX3-1,3.914588,0.79780895,0.0002973967767505866,0.00550643808913503
DARS,3.9145854,0.49751323,0.00031095709622785245,0.005699514665343284
PTPN22,3.9132113,1.1049857,0.0004221288948246636,0.0072511443817975165
WIPI1,3.9130063,0.66709244,0.0003050791866561598,0.005617898436412204
SRRM1,3.9127066,0.3763024,0.00029979319972446274,0.005535876519575851
CEP152,3.9113848,0.68483084,0.0003144404423972708,0.005745335316542115
